NUMBER_05B,ALPHA_J2000_05B,DELTA_J2000_05B
21920,34.62368652071379,-5.482567613967663
21939,34.57161106427444,-5.4825209667786154
21934,34.59140482698925,-5.482501167266909
21970,34.474413558478,-5.482405099440469
22012,34.47108983439665,-5.4822973391275145
22014,34.45440451171351,-5.482291648244423
22039,34.50737827257552,-5.482238037236813
22040,34.61208218152,-5.482219507773668
22041,34.52233297876842,-5.4822322813219495
22060,34.46151622891775,-5.482154528831275
22073,34.61169866479649,-5.482086090526988
22082,34.531920670250166,-5.482074675121879
22087,34.5829780577922,-5.482079875398822
22100,34.52160311816485,-5.4820313577063775
22113,34.46759694493704,-5.481993833083332
22092,34.52302867275543,-5.4825545884661935
22130,34.532834208295526,-5.481956342524242
22141,34.459407670739,-5.48192419507982
22165,34.52301630277572,-5.481866523214991
22210,34.59797933961649,-5.4817078286412695
22198,34.503867010206726,-5.481743174207562
22205,34.62212316259643,-5.481733086958473
22214,34.55543091259197,-5.4816834030309085
22229,34.570796494973294,-5.481641747330576
22246,34.46521595256316,-5.481616129818723
22285,34.550114254861484,-5.481493366050099
22297,34.61188523491445,-5.481447718991511
22294,34.60572685436129,-5.48145793569044
22307,34.45414252112044,-5.481428654830289
22317,34.496130721208594,-5.481391147997405
22339,34.47668792576401,-5.48133518299181
22341,34.53769114576962,-5.481320297471
22350,34.57483307397994,-5.481295681403605
22386,34.62639394706062,-5.481206478377982
22456,34.5724660176206,-5.480962455007185
22469,34.602581998339865,-5.480953569622575
22465,34.51531007433955,-5.480949309507216
22488,34.51971902448138,-5.480888451624448
22502,34.56870395002734,-5.480848443847381
22569,34.546143343505946,-5.480606702072441
22551,34.46788742202525,-5.4811764031812995
22593,34.47656338265128,-5.4805453990575135
22637,34.588103007225804,-5.480414809492305
22662,34.53221545298788,-5.480339132677332
22684,34.604781124172604,-5.48031637389483
22691,34.58728925763619,-5.480259346844964
22703,34.58040470463583,-5.480239673587293
22710,34.535991191939324,-5.480243452791383
22729,34.45761146240437,-5.480167637617795
22742,34.517767552799725,-5.480122720421482
22715,34.615196097011165,-5.480220153345109
22788,34.45372579722262,-5.480026613267176
22799,34.53931116943266,-5.47999371463437
22826,34.49631695569862,-5.479899882867735
22856,34.49308320225703,-5.479818237994506
22896,34.545532208652396,-5.479636365986063
22937,34.56152269060441,-5.479576171349504
22957,34.51966164518269,-5.4795507073615815
22943,34.48926359417578,-5.4795249273809254
22965,34.50980757130152,-5.479510977012704
22972,34.601723933881956,-5.479479804449912
23001,34.47501753596305,-5.479374941877426
23022,34.5681168247985,-5.479305671757098
23026,34.46262096949033,-5.479325584390259
23044,34.54911871004523,-5.479247958655507
23066,34.61878661029147,-5.479114506661508
23084,34.49364948277764,-5.479099024295294
23114,34.4614660395179,-5.478974997827845
23116,34.46046145412175,-5.478999864745222
23165,34.62208417433957,-5.478862003294111
23232,34.5857854460703,-5.47863989917928
23240,34.47408500829316,-5.478641383912128
23251,34.5779238481729,-5.478570587472553
23273,34.56304193892593,-5.478518172061672
23275,34.50516389635646,-5.4785393093297765
23290,34.545695108092815,-5.47850939471292
23322,34.57873739652559,-5.478377998325403
23328,34.532700542533014,-5.4783787311955585
23338,34.62785051477906,-5.478324222576301
23366,34.508320343617875,-5.478241891579116
23367,34.53641022851967,-5.478214929438147
23390,34.56991277120116,-5.478192381235286
23415,34.58361565068733,-5.478099013117891
23430,34.538989325292754,-5.478030532160264
23441,34.49517610901303,-5.478048178381689
23447,34.577965087497894,-5.478001550038782
23508,34.5970605177884,-5.477843496986518
23516,34.50261987112556,-5.4778143523472895
23531,34.46754841944405,-5.477785243625043
23552,34.503386248417854,-5.477710446966801
23600,34.546580849006986,-5.47755521486315
23606,34.61442176966035,-5.477501675627707
23640,34.56414819361276,-5.4773994745699905
23647,34.53149088000135,-5.477357756983149
23662,34.492188789053294,-5.47732688125291
23673,34.55700716145661,-5.477304354683913
23702,34.511737167676,-5.47718382105465
23732,34.4932906334474,-5.47707638387076
23832,34.46733110986063,-5.476881040483976
23821,34.62101248093633,-5.476860829914677
23825,34.60512190884929,-5.476861006566528
23851,34.454697337101,-5.476802915828658
23857,34.46815970404048,-5.4767917070652885
23869,34.464277698045194,-5.476755328597525
23871,34.574323258367436,-5.476737730896135
23879,34.6004787182018,-5.476690569809927
23900,34.60081827154616,-5.476619807310538
23908,34.57865009789226,-5.476601041590123
23917,34.4683086347658,-5.476541588988747
23927,34.604854690143476,-5.476554393099285
23951,34.57268572201059,-5.47647448175876
23985,34.573947404883235,-5.476361034688681
23999,34.50481741435923,-5.4763832495323514
24009,34.611255768229455,-5.476305331858269
24027,34.54874326835371,-5.476289532158812
24031,34.493369386220486,-5.476269467423136
24046,34.49456402227203,-5.476209854623814
24045,34.555727072655955,-5.476197087296876
24050,34.46247192799957,-5.476214092381936
24069,34.60638882218466,-5.476125339682515
24116,34.60742292173796,-5.475990630434135
24118,34.5657512377956,-5.475986043217434
24097,34.61635258128038,-5.476518317225001
24169,34.55394613948258,-5.475862218593539
24159,34.469107695591944,-5.475872431007923
24178,34.46666099956923,-5.475834347125933
24199,34.490218803794306,-5.475781465524569
24207,34.62807140219767,-5.475758100822805
24205,34.54813094360551,-5.475782092666976
24209,34.62205686795883,-5.475720568116893
24219,34.52505528730371,-5.4757394839418785
24285,34.60422980396563,-5.475527216343977
24279,34.49795968280246,-5.475566147521146
24322,34.49736151704873,-5.475385304413832
24367,34.61951180176869,-5.475227009369799
24373,34.61312213660075,-5.475236865482809
24385,34.591120933907504,-5.47519951980926
24383,34.62734468779604,-5.475190723970862
24403,34.59161532456261,-5.475150593078994
24408,34.46856619952022,-5.475157271543119
24437,34.56326643732398,-5.475047683205182
24429,34.61875868129742,-5.4750367568407485
24445,34.584760554223976,-5.475006156715035
24486,34.60831599832155,-5.47486092550413
24489,34.56190253588963,-5.474884444513755
24506,34.50184520991252,-5.474848291982046
24500,34.47446134800138,-5.474835509357563
24515,34.641574742554475,-5.474787429755878
24549,34.53308458811947,-5.47465485695367
24585,34.52511347887915,-5.4745733841813085
24594,34.52268229506291,-5.47455008065977
24595,34.463785220370795,-5.474549725682193
24637,34.49253553926897,-5.474839964272799
24603,34.554218961669996,-5.474495713381123
24621,34.61695169984917,-5.474456089598874
24629,34.469040028172316,-5.474446013536948
24631,34.55514541881924,-5.474409545032647
24644,34.60162013205168,-5.4743680551544465
24645,34.57585948721678,-5.474329087066405
24647,34.56580158046827,-5.474367603812779
24618,34.49349275035537,-5.474595813569565
24693,34.55247970089462,-5.474228998144154
24720,34.624815531909405,-5.474147880963365
24730,34.513973871974,-5.474117491599051
24723,34.556864586868464,-5.474141801350836
24737,34.52413737814569,-5.474109591899439
24780,34.59048522246067,-5.473969247174642
24803,34.46990573092147,-5.47389793526241
24809,34.466699729699165,-5.473912592011401
24812,34.4940514751013,-5.473865408943153
24870,34.60433761714832,-5.473667028134168
24888,34.6024059068377,-5.473632416726185
24853,34.57356320493899,-5.473826386102755
24923,34.566098683058506,-5.47353231182507
24915,34.62350103802195,-5.473502438603047
24926,34.598545500156945,-5.473495222128072
24945,34.52936757712771,-5.473455858533459
24959,34.54268245590237,-5.473458938224207
24968,34.588731461366564,-5.47340710275978
24973,34.49419389631851,-5.473391128168091
24989,34.554715039499506,-5.473334479176505
24990,34.54666193907606,-5.473297431176821
25023,34.47321220502639,-5.473197920927604
25048,34.504712940908185,-5.473115979676987
25045,34.56554056547603,-5.473111594550791
25043,34.640128793835274,-5.473112484337327
25061,34.459237992656085,-5.473061533013185
25065,34.50765648943481,-5.473037910035628
25077,34.6463657552931,-5.472983039984431
25173,34.60552289216915,-5.472624955454129
25161,34.595119032659035,-5.472616111279861
25179,34.5100957779499,-5.472614800372298
25200,34.61942417259352,-5.47255882115773
25251,34.63111016509767,-5.472303032728263
25273,34.59957257693692,-5.472272127571111
25365,34.52219416245645,-5.471958066358146
25332,34.56189833837416,-5.472065820406207
25395,34.613826084597456,-5.4718415714833455
25413,34.589036684016634,-5.471802433330733
25417,34.51873206139373,-5.471840152857353
25445,34.55338304484385,-5.471757078282576
25452,34.490323689917865,-5.471703193021638
25449,34.64770158482766,-5.471677148119846
25450,34.62638855567551,-5.471681674752379
25453,34.609943201272465,-5.471705982604591
25478,34.63608473517254,-5.47161240988194
25479,34.51624159568312,-5.47163776749165
25481,34.55845181863762,-5.4716223954775804
25510,34.51387042042217,-5.471547638683907
25513,34.45783751907451,-5.47156514870066
25518,34.529343627861884,-5.471536905535916
25522,34.528664838375725,-5.471506274832357
25524,34.466192976680226,-5.471521791343889
25547,34.576305677201425,-5.471401296944762
25558,34.50302062167879,-5.471389473347588
25568,34.45794338103213,-5.471347754270223
25578,34.51704293603953,-5.471292736522505
25604,34.58036746188902,-5.471186625192787
25619,34.54127537321326,-5.471142513109536
25621,34.593791781302414,-5.471143886150587
25650,34.51471496184442,-5.471028822745356
25632,34.59807955399473,-5.4718930294760835
25694,34.59646457123872,-5.470894235810279
25730,34.576643276737876,-5.47077858062
25729,34.646836340724285,-5.470755579434309
25743,34.528864998061614,-5.4707288524840445
25741,34.56774364490718,-5.4707283695594535
25754,34.5583255615256,-5.470708679082135
25847,34.60151689050166,-5.470404335173147
25856,34.564508276904725,-5.470364253239405
25865,34.57376098309253,-5.470304982716648
25894,34.52550087451671,-5.470230645733651
25898,34.59485033218157,-5.470209855887558
25900,34.471241276382365,-5.470239417174672
25909,34.64291536932985,-5.470207113028762
25926,34.56870779043876,-5.470159172113612
25920,34.512024700905,-5.470183213914455
25924,34.58458137878268,-5.4701755616221535
25942,34.517323645408226,-5.470121879670876
25970,34.60880699257472,-5.470001527144193
25958,34.59593155651768,-5.470027641599031
25996,34.47613931572453,-5.469946406038662
26043,34.52722025176707,-5.46980843752172
26049,34.616038080549295,-5.469741384701519
26025,34.58710782627842,-5.47080144220244
26080,34.48923714283515,-5.469665684465452
26092,34.61386919666138,-5.469654384848371
26126,34.586292429492154,-5.469522142745159
26139,34.61808867271449,-5.469504822818043
26171,34.583081949971536,-5.469413609146448
26160,34.47120176035936,-5.469456059421252
26179,34.5018095671139,-5.469396447150386
26249,34.51136400817453,-5.469262768394568
26243,34.497620577985934,-5.469249160875829
26255,34.56958136399017,-5.469193653785977
26272,34.55905215045807,-5.4691707959118006
26329,34.45801366648571,-5.469011799112163
26333,34.62819615026047,-5.469004156646372
26343,34.55756952703593,-5.468997889419959
26324,34.57773416655252,-5.4698214328094865
26351,34.46674886477013,-5.468970631643028
26367,34.571470347654454,-5.46891205583301
26385,34.642249606079986,-5.468847385079615
26403,34.4909581666622,-5.468851128462025
26419,34.622414579437496,-5.468728343291072
26446,34.6293395165091,-5.468663514382688
26456,34.58203374500648,-5.468591317579208
26462,34.60706816881829,-5.468599289830038
26469,34.59666879931628,-5.468598876021647
26464,34.62000626096339,-5.468579407267352
26482,34.52759671462306,-5.468583357263217
26477,34.563848900586336,-5.468575749559273
26504,34.54936783290743,-5.468511161341701
26545,34.50747503755676,-5.468403470346493
26540,34.63654802544898,-5.468377049745123
26578,34.55101013611646,-5.468258896827563
26612,34.49432534332718,-5.468172222035148
26596,34.487153903340264,-5.46832716112429
26631,34.46299282279001,-5.468116097251909
26669,34.52377146818122,-5.467936002577872
26671,34.62628007940073,-5.467915342278783
26709,34.62581189683319,-5.467816797689031
26728,34.4983003427895,-5.467746780062711
26739,34.54853378030545,-5.46774747557274
26827,34.634448833443805,-5.467451432760833
26845,34.55911296832748,-5.467367358037231
26864,34.62022951239051,-5.46731340502057
26892,34.49508119051561,-5.467236442213336
26894,34.55244001001228,-5.467216061948944
26899,34.62274984249757,-5.467231805628941
26920,34.59538366449476,-5.467151560093733
26994,34.58132437352788,-5.467226440951213
27046,34.61574570407641,-5.466767114243472
27084,34.49890035049359,-5.466682967158167
27109,34.45274414169965,-5.466619830604216
27119,34.56299384581739,-5.466557460533159
27126,34.46772460002622,-5.466569564970138
27128,34.47239305370164,-5.466517848457889
27133,34.65306240862679,-5.466486836815418
27150,34.57550000336676,-5.466486338456958
27149,34.48755843895482,-5.466478329962393
27204,34.641310786826494,-5.46630591262919
27205,34.489685478624736,-5.466339493022346
27197,34.478023719570864,-5.467731676571205
27246,34.451828457938255,-5.466184300481843
27257,34.51067102343,-5.466162511314783
27303,34.614288740391665,-5.466032989707672
27302,34.61903662212894,-5.466030669763762
27345,34.63919667182764,-5.465895379089637
27366,34.456155530601826,-5.465871408857974
27365,34.61677641327865,-5.465838287389488
27373,34.63960075092836,-5.465840696230653
27333,34.63585587123914,-5.466228664508821
27392,34.62269582368384,-5.46576282946994
27403,34.656994521159895,-5.465718132430381
27404,34.57891999265622,-5.46572329910207
27420,34.61112802279491,-5.465635370018755
27446,34.56692547448237,-5.465585723208488
27460,34.51138186496209,-5.465543157040281
27480,34.548613714388004,-5.465493716197283
27494,34.468870855539,-5.4654430378265815
27500,34.6329252846008,-5.465430897709618
27520,34.48523200718653,-5.465393204114024
27525,34.55264750356708,-5.465329020777679
27557,34.492419877068265,-5.465245484215653
27580,34.45070163277633,-5.46519984710363
27577,34.61636858549643,-5.465156980790711
27592,34.5141666116839,-5.465160050770759
27624,34.65913155529568,-5.465052401856266
27663,34.62752032399498,-5.464922099571199
27676,34.568485340674144,-5.464911523618664
27674,34.64296582581149,-5.464911641330996
27695,34.52425901889886,-5.464841277031651
27713,34.47283345117077,-5.464819444342368
27729,34.57565116995192,-5.464760722371314
27748,34.63145163499127,-5.464704419235528
27750,34.61940176002769,-5.4647345600629205
27787,34.65315267142531,-5.46460725066596
27791,34.58430096942112,-5.464602658505689
27769,34.49218673352193,-5.465680998729692
27806,34.64462365128701,-5.464513704235213
27825,34.50332770381576,-5.464507992053598
27789,34.58101317785108,-5.465755498753269
27829,34.470865456972554,-5.464502895698795
27841,34.60814866992812,-5.464502727068266
27924,34.51689107782205,-5.464181922870887
27943,34.47190358335268,-5.464132518750653
27950,34.65542408954345,-5.464129493473859
27962,34.51238100498692,-5.464123704311956
27972,34.50544187091307,-5.464059470525751
27995,34.607752020190844,-5.46398284985274
28008,34.50363392704469,-5.463951497234836
27988,34.525278408723665,-5.464797341366904
28044,34.5121544210345,-5.463835169309707
28049,34.48897790292446,-5.463802036088887
28059,34.502111681631476,-5.463771086393811
28090,34.51723476818993,-5.463711519051119
